social_song_id,track_id
27277,0p8QPl72sLYVi22pudYund
6290,4fPBB44eDH71YohayI4eKV
12453,0G6rdIsquisxkZZSUzLGxq
2756,1ZM2OI2cuxpkGHZqnlC8zW
7335,6DiogHhtwkVgUHUDUJVuXV
5507,2mHnOX5uBg1n2aQN7UT8lK
9303,6yM82PxMywRHehdoQgQT8p
6948,7dR13PkvpA9CoQlrM2HjC7
15335,0VF7YLIxSQKyNiFL3X6MmN
13504,4uuPCAxVOrd94oxoKvbg0P
5126,0HNCvrIYbb61J7ZofPydi5
4724,2eZjO58Qe9og2xmyfw4qwJ
13388,3VKQHcllVFNbn1n5M5bnyE
12322,0i20Mg4mcYjPfk3E3upbvs
8657,1fQaoh3imrMunWVZh5kf90
10241,02X93AUKXP7FPJBPckqgGu
8130,3WaEyZXCEKX8TxmKciVNHm
2747,4ppG3XawSqo2b0qpq4E3vb
4060,2L2ZsvhGh1fDv77aRyCa3o
6418,5D95hwWPUsd50X0t7gD4Qg
5501,1yR6ZAG1jdQmlqhs0lbPsu
15347,3Tzgr29bOgxVSS71bpeoLJ
4450,0AoihXguzdLjY6RqvImB3I
11682,7KKFBmOQJQs9ee2H0lm58g
3807,5TOgswBE98S73QjS9KniDY
11658,51VXh14DlqZuloQGCocvKA
4203,4M1ytYOVoUJWEHrjbeuaDx
10363,0JnOpiUieuk9SdRv7Fkw2P
5769,2qLECr1Z9a9IMoAGAUbHQI
9324,66XDf77gBcfQKi4I2vIbTj
3950,4Yt1yBsZckANMLohLeluL0
11277,5p0s4na5wJHnaNw9azmiQm
10503,0eIU2jLC1kSkMw14jcTlWx
6555,3pWuJ8NrsuKdugwwe95cY7
8273,6pUyqnRJmPdC4hiejMQtGS
22543,0imIUyJusF5SD8HMaOuj2P
4319,28DfsE7LbIicNQY4DPJDk5
9848,3UI5wBgRpZ0hI7Ce8Qo1tx
4974,5o4cciCu6ncIIs92h9Fp5M
8398,6XPLnH0wby09UGaJYtv4NT
2494,5jkFvD4UJrmdoezzT1FRoP
1565,4upddW1Rn0aq3QhYCQ9nhN
12447,1f9qJwOb7CXpqnMYBI3lAs
3271,5g3rL93FXCoTZwP2zr9RE5
6430,0nLiqZ6A27jJri2VCalIUs
3935,4xodRTecM0L46wAfmtpAa7
1342,3sa06xVNmLLYIxdNNmVQN8
4751,1NxBqfjNr4bFHQbZ65foDt
9723,3gyYXpRajPWHM1k7wl7i0H
11834,4nzbkdiJ0GzxNUhVFz43j4
9336,2xy57NLEmzuQQeBRORdaOq
6981,2zfxDOjxIbu2EO7ZzD3nxu
8824,5MZtbbQIAx2MB6lAM3pMDU
6725,5QSUroBMs5XaGfNqzObDEs
10003,3NqHM1aeWJHaVpHdWGrPPT
11310,60wwxj6Dd9NJlirf84wr2c
10506,1yN0B3g5oJsSdRwUdNRXqH
8169,2eQeO6nn2hMaMECtoWMT6y
2518,4uky91Riecfurn4kCtbp75
5263,46MUbxLye12SKBN7xHg3CF
2789,5omhxsgYVuHdXZY8zNIMeh
3977,5HVWA8Jm07fwuU1b9B0W3T
8157,4oxLMRYgu8UBUchMm4OR3V
3188,6KOtheMY0KN4s9TrQHr9It
1223,6hEwlV2sVno421TZtnduKY
11837,21YxK0klhpfLW8budkJaMF
2402,4kVpdy4mnZ8FLPw0hGV8hk
13266,3GGkqI7lQTP1D6CtymwnHZ
7517,77Sbw4UK1eQvkzDWoge03I
11316,3yyTQCCZnQC56jg4IXguu1
3953,0hYuHcKHiTz5yHW98YiaWl
1086,2EwMqSMpU9nTkdB0pIExdX
9068,0zqMk2ZBeTV2WTSblQkqDw
12611,2U8jF9oSHrBm0r3TSnQs3r
10905,7gsqJ3tFw9BJtHCdROsAUC
11292,0dSUm0tWm9T1VVYLhWd5Cx
5790,63WuQOXohQIxOxIFA2K7bR
6591,1f8hDvNuRTUxUPh8Zgeo8C
8020,4uDhts78RdwIDjEqPrYVKp
2250,12PNUTKhfwR8acdU7BjiXC
10271,7C86DVl6REN8VPeGEMOf9q
7496,0F4IKZU7I3tWXyJIlqhtqU
4218,6NgjdJrK7Bpyvsm8yDtx4H
12891,0AT08pe7CNV34sDKmTyh5b
6332,7KYScY2HyYi4K68OFCle4k
10768,65wCztDg4kLZjQWKx4k6Ek
5936,13JYeTnxWhXJcwjogYSraT
4894,37R0bQOQj5a7DOqh1TGzvB
5662,2gBVKIRIPoJkFfs17Ql0Bb
7386,3cSHn8YDBsq4Tlc4RXKSUe
13269,6cxe7wIuwH7ul9XI7D853w
4105,1jiH9jO3EzQ1BwdCoQXP0R
6704,2bqS0QtnXGjOYs3z6VtSyW
6859,6Za3190Sbw39BBC77WSS1C
5025,4GW2SIyvB5fy8xtK1eO8PS
5272,7bAhh7qXIGu3l3bHhbyb10
3435,0VYLCqCYrLo2aZ1mcdVDjH
3060,62eMpHTC584YQztqxELhmK
5174,26g90nfKw79y5ZcRRqHLCz
3075,2DpCdPMg1BADE4HDnxt3Rd
3206,11n8LudggXuZXmldSlAadR
3474,0d9N1NmMN4RnWqsF1gyBfk
9622,7lrqvdivAYRGEiO8JFP31G
7005,2kLFzLJgHtreNbNlbVzQy4
1369,3iwSjHyE2dXvTgzL2u771I
1381,3s2MZsEfiMe7ZjiRtun6wv
8714,4ZxIfbR45MvOfCMKNez7pX
14493,4BggEwLhGfrbrl7JBhC8EC
5424,3d2580DKGk2tH3XrTFiRZf
3995,0RVmOh80HfpuygCBt2d1va
1378,48L6QXYIwpL3JkrkpYFRTP
3066,07qrA1FxZpXy383wX3IDEb
7148,1Orty4hhjqaDplS9o9nthO
13960,58JrqhVLx1rUQ3l3NIHHlG
9768,45vZrnB268uU9nYHIpk2Wf
6615,1FMYNBIfIA8p5IxPU2wiBu
2935,3TQbr3G3U5wlwEJejmqC1F
5963,3ys5J8MAFYex3zO7n9VduT
1777,0Y1fueUFu8jQtUxdUmOojf
6490,139nCjBRQCLgnWNRxBKAC7
1497,3tyvQeVxjEAQlgczaaoN3Q
3602,5wNpnKRUxbPoIpDXFZ5NkU
7398,5SQaQWvBDEAeug4EPyYEGE
1384,6dCQzQULhKa0uPnceMfgTZ
7922,6LzhfdIgfWDq5Y39ucEnOJ
4924,249e2fS064cOwvWXm4JU28
2679,1HrMWH5GUdK6Yi94rbANJA
5317,3Dy4REq8O09IlgiwuHQ3sk
5427,4NuLh8hNtF84Q4IEPFCkyo
2289,4RcazdOk2fclED0uZ1S2K9
9366,0XwRlvv3KlOu4HWlOH34XG
13835,0HNCvrIYbb61J7ZofPydi5
14624,5vkqA3eps1rM8Yn5HABo5B
3608,1IO7WmbmHJu4tJX1mZ1GTH
4242,04aulIHjjQyDVUUmaFDy8w
4251,3eekarcy7kvN4yt5ZFzltW
6621,1E7w7VioqM3EHfnG2I0GtZ
8437,442YgzY4YBcE3UXFRrczJb
2673,5uCb2bQ9HcCY3c7kLq4Iur
4787,0R1ouIaA26HzdIugTBAtZN
2292,7quFUf8mR7wUxeJip0awxn
3742,7ixvpOECWOPu1q2MWCXN0R
4263,2d9EgBM9F09IkEG8t9T6L8
6103,6Grvn0IFcK1yGWCiCxOzMq
4117,1ryZtTmfmUBftBBmwZCMsr
4656,1RjEMrNsMVahOYHaSj0NU1
10944,5Ne1q9Hv3l2NHBA3Agt8WT
9116,6qrb4ganbSTzcDDOo1pzMT
16047,0sa8J8EmTnCmu11q0lPkL4
8315,2f2aYLtRyeXLOe1MFap4GY
5311,6yTyPxbRjitkjVQ7GRilbp
5430,2WZyfujzMweFLnozyUJBkW
9235,7kUMzPwkWFGI26b10nDQax
4918,7vBSvChX74qvSkmKUw2TUf
4394,3FJysGV07CUWr8trCcdR8t
4906,4RQGig0Vhr4GXmqfklCCyK
13299,3IznIgmXtrUaoPWpQTy5jB
4921,7GoYovaEPv6dpjxbiPVN4s
5954,2PR4jVXzyjCky2PkONvipq
7913,3kfv7UwooO8rulCxDfZyxf
5299,38lEEYGzGUSqmx3XQD5ExE
12552,18A1V1vsy5YgHFqb4galTw
2843,3Ul2J7mhUaMSNFdHEtJetw
10980,3xNIVmBIe839tAsoGe3A4b
2462,3R6hm07kmnyFTKAqtjI6D0
9143,0Y6884NiGaEMjmH0sMuPMl
9780,3iWOZkQNDekZQqkiJqqeGy
27486,2WfaOiMkCvy7F5fcp2zZ8L
4674,6EJuJAg1Ydjkoj9SCwMUyN
1661,56zZ48jdyY2oDXHVnwg5Di
3897,0jZmx4t0Fg4SJxJj0jnAdU
2718,5OOb4lxsPHZLfOiGlwitcD
13338,7h3ryyFSZ1ycnh8CYpULRa
1920,5Os2tLxqWCi3FexbWdWDAm
9536,68xHBNPekcpaxuEkSyeLny
6904,6ZMHH9XpOSv0p9vl51nLO2
1524,7BKLCZ1jbUBVqRi2FVlTVw
3891,3XrzApq8R10O6WwNwMw8t4
14630,27ytWN3ttrpFvp84COmofs
6767,2lqmQNbNZUVwGu6M4d3Ggn
3090,5KGgrDNF3C5vXwgSPaYASE
6106,6bQ3YsMCZdISxAnDIWM2hY
13079,0FDMH2ahuIVzCybwHJK9zh
19885,6ZmtxXUXRVjxOhugKkmerC
1530,6fanIaSaXG4ZsB1zMcuKSn
7961,1UxkwOCYbFrpdWCa4IGiAG
4543,2374M0fQpWi3dLnB54qaLX
9652,3AaGCSpUFAmtB1XGxz5IWk
6523,5JeBHduTGxXxytZFXBcIlB
7154,02rlDATSROFtjqmvs1dBKr
14109,2bCjaF7cRm53Wdq9RtkYJu
4686,2d8JP84HNLKhmd6IYOoupQ
1789,7GlGgZVvEI5oCpZGrEWyKN
2986,10vfOPjMNnhqKhqYz3GoxH
7565,0MPVwbN1k5QiI6zd1fV4Tj
7940,4XqMeXDc6GrMIhKo9AIFeQ
5204,4CbKVDZkYKdv69I4bCaKUq
9533,3qNdhSgbiZMbZRc0ZCeeZe
7303,61Q1488cGOi0zuEGEIVHbV
2304,3I55ELqZhwcW022mXBontJ
4805,5VTPcuOVHyIPxh0T6SxoBJ
2176,2Ej2fyWrfy1LCAX5S90Ehc
16199,6JSedYl1Y7I5Wax8A1UYM9
1387,1LvyuaK3gMkd4MLxSEf9MO
3754,65lzRdaTSuLkNrCWcSefGi
13198,2G5N1R4OuLsMyVkVdWmbuG
3245,16VYddGgiAqMxSGoz13Qs1
3361,34eeJ4JoXWqe6wmOHmgsCe
2971,1HPJOoIVdUPuaebxzMrVaD
9402,5KQk3xqndCMM8kQkS0tfOT
11111,3pEVBh8MTdpOvVsWrC8Tsr
2331,3WJIqpueto3BPNroOBqVYR
2465,5uWGBUVV4oO0RZByFBswYd
9429,5UYEyQjDOOXhb9Kjlu7q22
12445,4LxNjTEnb4uh1gUg1Y5Ycp
4570,0o9QbmX4o2eYF02Y5YoodT
6276,7CKRzfwesUElQPPtYM7Sv9
2751,0y5BiwxiG7yAPBxhiaT2NE
7842,7v2iUsHqHR1VNLODNUkTOz
1566,6Y57xXG66eowb6BqZfbd0U
10599,5RZt3aBokyH2EEqWBef7uS
5740,0HLLXulya71QkF53jef2U3
72214,2XV5CUyw7gPVi18d718D4f
3135,5cA5uzhbAQ3P8ZRnyeCnGV
44680,5YYOxnJQZxaGwmHi63EfvI
15205,3d3v5loMgJyAhAMlh2dULp
10209,3ujiq7yK4Uan5z4876fHLK
2611,44l1XP0GIVJtE4MCHIv9b3
6160,6FJ9Xp3fCxSTAdcRVaDQdl
7336,4x0UFoPofsiqTndmsZpG2h
11516,1i1fxkWeaMmKEB4T7zqbzK
5871,0bIHWAGW7gahdRc4JP2Eup
3123,1C9DajYq19423BwN85bNf0
3531,3mwvKOyMmG77zZRunnxp9E
2736,5gfZ08BA3Oh6XaH9WHDuxg
12823,2NkLltdxEz6LgS12cFkabc
6145,48UNHWGzRfk4AOKrCJM7XJ
11007,3bqFnYynovufmiWYlGa8vv
9819,18jxPJ0aA7zq0ijztjSvTY
15193,6jOiD9tpPliT1PUspv62FS
10858,1aRSdvKuD2ZAkkNxWX8WSK
14017,2x5IXUFOcvvBUtEpnCBNlp
3778,2MobJagQB0dGJoRqI8OT0m
4451,6M47gaKejso9772SKTa3yH
2742,1SVE8yjAt2m9JWjeOaGG4Q
10721,7lrP86Z9b3e867M4EqiDk2
3921,3AEmB7kpytRpwNDiq4gCqv
5359,1qKkHBmx0m2JtenmdWMLWw
5627,4BNoVvlkKjgxekEVjJ7e7l
10983,3DNRdudZ2SstnDCVKFdXxG
7062,31Z75ehoSqIwC1bsRESbKM
4579,5Ce9z7GqSknXccyppRxNLY
8238,2xq9cLlOPyLoi8kLlR4miz
3930,07zQA8UkyxpmnRhPjHOVOB
12299,0WsXGJzmsAXxxVIsHS9SBW
9426,7ox7vxy21ttBt1o7xIp1Si
7595,2CAQr9uW764IVG1eIQyeSg
4957,2EPLbM7W9OXSYiyEdSC34y
7732,2WbD04JxeJqu6M76VpB43Q
1730,2qzAQ81W0CvZqmhK8BYGLe
12323,6Gx0IZAM6lNRiw4aoV1Qlg
1727,0cBmv1SKmKfV7tPCrHmi3Y
5118,17ceMMcdT116boiwDzcEPm
6041,5nuyCix3R7RUitKPxkqIac
12210,32qynHNv0I3dznHnsNbgcN
7360,5C1tUrEsphNhPUDwjKja5x
3939,5Z6RA6UoASzKsQTa8iOZpY
9188,5IVA7WzOlWrmZh8EqZqMaw
4195,2bLucn4kUiOxo6QgldEM8c
6839,66073TiPtbCattnpSkyuKq
10894,1cplEBWw9Vft6ibCPSFCxp
10897,6CMF35Wo3xRxGTLDMjvxlY
6303,0SSSffzPG01HyGPjFMgQMg
4877,5k0UAezGjJwIWAI4JQQHQc
12716,3CgGNOsXaXWRmVu0Ki0ghX
10772,2clRkMN4MvP88asWMvBdYk
7878,3ODxqsvcsdmG7ucehNSxn1
12338,3RgQFleuuQKcCmig9ItyxQ
4588,65sql5o05skwJ6frSq4exl
2623,1dYw8HTRJnFpeEeMtXj99a
8262,0bhZzQupRdX5fIDyHPTSfv
3951,1wsZ0cp5He4Wm4yohNjwIs
13651,6vgr2cK1a1OXF2IQ9FE8yB
8524,06kxa3al7bUqRRo5nAFduZ
4865,2ISSQPb9LHHiV6ng2NXosL
8021,1UWGkn34CD31VQfdi4D8Zp
11296,0T5iIrXA4p5GsubkhuBIKV
5651,5RsFEHEEI0111kCS8aHRLf
3954,07ugFdRCBuyCxThGzt4Z1c
8405,6BnhDyXqw9v5eOuiflRoXa
15866,6QLspHLCLftSGPa6vNzKuo
11558,5YVmHTAsdWnoanWXB7AwZX
15357,0snQkGI5qnAmohLE7jTsTn
12454,13Uvqll8OQDjw3wDweIK9y
4609,7GBDwr44ngVGTUU6fW4coD
13508,72wNM7VYxTZ1PawCKzfTZx
15887,5uGCoNepb3NfYHzdVDXQtC
3168,6nWcEzyxDozQcmxMoNJtYx
6949,7lgvGRC1gN0JGgY9VGXsQT
3817,1o0xAaXY4nEaPdBGiLZdNb
16137,2YvcZ3xSlSLFEuDLybGzDb
6955,1QwuUvd5IEsyLrB47jEOpB
12460,6wfb4nI2Vih263JqC8WSoW
11555,6faRsCMylJKKQqESbwJTA9
1968,1C5e7ZRscn79tjMEc3swc7
12993,0vPkRB52RENZMpHybpFKYK
12064,2Xmz3xTXqkXskhie7BvOGj
8548,7gjOwRqjV58DhyIMRMbS8S
7875,09o8YE3Ta7YRXh5NI9HPZQ
3805,0xWBhH0LfhRiz6P0LJBpk0
2778,3VIbZxc3oo1eAlb7tcRsG1
5770,4MjW0jp8b9hAe1dmzJIBCG
2769,0nWVzl8j7SCHCDqGvdPHbd
4472,5ArO6J2wOp9pMtDC7TvIVA
9983,1ax8ZuwRVkSdzzsIqyCNWQ
12204,2HIMujBUlwl3TXK1BoAhxo
13386,5qiSzhwTxVWtvgqwANXXoP
9846,73HnOgHf0Xw5KNvEeGBNzW
1593,33qlBuVjeSlvQ4KNzvG9ai
14839,6Ti8UKCJWqFeLsTvZ0THu6
7494,1Q3t9fWvHUXKsMmpD2XpUu
12588,1dPedzqigh21ktQ4y8tBmP
7351,2GXCmc3A6ahTNnBsrkrRuh
10233,0HyUg9qRtBLzzbo0ZqfUu4
6300,6cQ8IRL1UQR11v4wD4wjo8
2102,14YRlgVNiKHu0Xts9Xexbu
9858,0uqFo6F9DppKZtwm3zhG3s
8539,22VpC56TcW8JL7oiCeEGJI
15747,2P6dOyearYYDZR0I8n46hh
3936,09x9v1o51dbqi5H0u7UGfp
4085,3DjYOn9FGI4ruxzIzZ9BB8
4594,7fL0Tc5DGA7wLeXzkckiLW
4484,2tnVG71enUj33Ic2nFN6kZ
6696,110pEfj2ij3wmN7Cs9RG7D
8941,20R4HfKloPKgXDqU7UKk3x
1188,2tI4WyzqOOwC23S5m0kqcB
46276,21i2hxJAkQCWlSWejTkN0T
12719,46VtF5jMfEJ89tm9HbKTrk
1450,4aiGuq8owmdrU9WKZNVfCe
10227,0ODOmKxO0CKv4DzoP3HHIC
19671,4cluDES4hQEUhmXj6TXkSo
6559,0ddbXUxKVScdcSCcPeVVqm
2772,5LOmYKKXSkAeB4m2YsDJrI
10114,6iQbOK06gjwKEpMpU4uRJ9
12201,4zAEL7TeQ3bd3EeEajrTaF
5773,2XiC6giMcpA3UBtGqsG4Qd
16018,3bcJ1qsFsBDMhoWaVBx0HW
46535,1kBM7AURqQTIXFePNVpEwP
3034,1VTMnL02a5mShVJxbZWunu
3948,3LRpTws8TecJYMxuVipvMQ
11022,5aeIj88MLdekYvObw5Yisk
3171,4O1jUeMke3SgNIolwYMjuw
19674,26MVS1YMqKokfzUzBKvaLm
21514,3JhO0BxHyvU5oUVm0JDGnJ
6297,73CKjW3vsUXRpy3NnX4H7F
10632,1A4tabNlyLKLOHQW2XpjaU
1852,2hSag78vkaBXqpaDF3serw
3156,1LdJyZDIQmoSZHHiuE3gsb
7741,2UKK9UEbKlykbmLVP1zWIQ
7884,5p9XWUdvbUzmPCukOmwoU3
15741,04qaYqfGL8lYP9SRdKGLX6
11689,0gI1wucmc2djSV3e25LqCd
17042,4PTIAmRG2ckFNySN9FArFv
10763,7cdOgo4JpRjBZLQvEqDxxA
12192,0wTTf3msjDJ8NcZGTmQJQV
9450,2O4s92ElEr4wt4ek9fseBr
1578,6A4hgJdwriera4WSUl4moW
9712,4Ix1tLTlUuKpRFivN7CS8Q
6166,35v3wgsNYfAZj02N4cKuxJ
8527,0oB4hfOxc3Gj9q9ln6nOBT
1340,5f1V16KvU9sqlPTtbrI7Vw
8176,5IuV0YqQfVkzRQmvoDClV1
16292,3gwRWIbr5ycEVLIAXrWaw7
15250,3utq2FgD1pkmIoaWfjXWAU
4767,743gor826V7kcLCJ8Cn3J9
12371,4w0JgfCgCTEOmXCWbC1t9j
8435,1O73ZKgl0THUImkHW6dfAL
3198,53iFMaNUXn6Oj8hUIKSO5a
12103,6oCUME6tmQJi4LPHogLpUV
5288,24POLNX0OpqDtFDYHJ4WlX
9873,32RMUk7XdhMBDsq8khSYdC
9864,79epfZIYa5L042L7XoQeu7
10796,29d0nY7TzCoi22XBqDQkiP
6330,4NQfrmGs9iQXVQI9IpRhjM
3981,01yDjImCcOaHDT4uy6VOPw
15253,6bXuTbOQeHnTobLDUpqPpu
1486,0ct6r3EGTcMLPtrXHDvVjc
7512,3GmbJBUP58T29bex3SZYiJ
16030,64EEn3YZITNgS3gpcgaEFJ
2400,68IoPplcSgQ2xO4WSsUAaI
13681,3G7tRC24Uh09Hmp1KZ7LQ2
8438,4XvaW3R3ZC0FOOTptkoQQQ
7527,2oNOFOz8Eg0qJ3yHVeefUB
8027,2aqV0E7RVqZWPNhuqXiY8h
12350,0gyywLAkJnrv319lRXndXo
15908,6WLH03pRffbNXkGfUEDmpU
5404,2o3OUVwsBPBypjRQObZsVj
15372,0s76ExpXyMGVBlKLUr683e
5285,77lxyYpHWVYZAJsO8ybteg
15235,3DWkYRm35UkcM1V0icj6lo
12243,0EQ7IBLaVhxF8qOA4E4sF8
12746,5BJSZocnCeSNeYMj3iVqM7
4249,7JSSJf4TcJDv8KL6UO8FGH
4109,5xmHywsTAxHu1SpjiyLY4p
2522,4wSehsk6FBUrrLSn6acBtA
11451,7AkeWwMQ43X750wTTGaunz
8688,2oj0VaCFrfQ4s9ps723RQ3
14845,4DkshUNprCxqUt2tRdTNO5
3451,5pYVlQB1b9u9JEjaLmIDNB
13157,7fcD5xMizJZrG7DCl1mSgK
5806,5lm5qPAuHK5tK3pb6eSrWv
11329,4s4bRV7Hdmw127h83Hfi9F
5541,1eT2CjXwFXNx6oY5ydvzKU
8682,27iOGgZhoVyb7FWuukbwus
11701,2F14jGKSIvL10dEYhimqVY
18534,1gTD1rUFgz05rRyMvPPRtX
10403,36QUkXZd5QuCItDvIPSbH0
7777,6YtlaPxgVWZHO7OB1atIEf
8569,3JOXwHPhtdRU3kYKcf64Gj
11850,38fIaph07Kd8ZIN6l17ZJs
12353,55swcR1hqOlJ45RNoamfDH
7762,5b3C40EzC5DBit14cLfby8
6982,0dfy8LYDzGRC2TMMde0vex
11966,3gE4eQH3K83Sght0ZLvuBK
1492,2x0RZdkZcD8QRI53XT4GI5
8429,4VtURpoyUD9vzc0yG9tztF
7896,1e0Ug0zJLPFi1fmHGQfeko
8947,0E2qH2t1qUkl5Vbs5xLHcV
2787,6Ug8Q77sgu81hEjiVH96t6
4511,5UOR3nDhN2PNN4PT532PcP
12219,7pHUAAEiXQMaZOng72W6K0
6458,2QSOI7ful79gOzpNlwyVeh
26909,3U1sSlezn9BdzqsEx4VfHT
6851,1E8eEIQp098hKFRhh1RaWs
4502,7ED8YfAot9P3QKiH5owgA7
8566,3EPd9riN2R8Zjl6GkrxxGl
5550,18FsuqmAETaK0MDWqLLK4G
11180,6HvUtPLqkP0t6zd6YNdWby
10522,7L05IkgbhyfHKWZLQ8Wqwf
71607,47RAxX2yfiZWmsNKLvjQON
1879,0XMgDXVvDen04Rl0iB1YNr
5279,1mAlS0axMpVgtuCKeNHtvo
4895,2jhl4HxYbNC5OPvqxiodUG
4764,7IZ7SwZfnXMKKwMIGdE6o8
3049,3c6MxydKiCijt0Lo09l4bt
4377,5vFrBGvzW0b41ANRemyxpM
3442,7eqNATKM78MkWP6aHGXHEV
15774,1ZozJfi8u9cO2Ob8KwiwNT
7381,26cjj4RvlpofxMNpVhW1x9
3067,1p5jgCAGFDBIBs6ZbWIMvA
8161,4fUnWdIBHzigp0KcaZwwCq
3192,2wrJq5XKLnmhRXHIAf9xBa
5931,5KsLlcmWDoHUoJFzRw14wD
2126,308Ir17KlNdlrbVLHWhlLe
9483,7uW6Rfo8t381qTJKcrenNM
12228,21JL0gpeAYgbSUmzhgSPJz
7128,5Zj7nQgikLMlf2Gc8ss0BE
7765,4NaaF28BeO9WzjDrSS71Nz
11704,6IcEvBL0a04cQEqVEGVEb1
3183,03sOkmEvkmR3zdleVVIHI3
5011,4OdTyeq4qCXepqucqCeTq2
9867,48cDp6sgNIuIHrxtuhDRrg
8042,4bQPTF342jVUgisDgJGMDo
11052,2kaq4F56ljnxBWmEIPcWSZ
4505,08SFfnXcmjDgOSi2tnmdM7
3591,3aWFHcoMyl0zyhCI0DJvFA
7500,7EoKNOqQ6m91nh3ucx6TR7
6607,6IuHbYWV49tArCbHBgMHl7
4374,0Q24mg3fSrFI12AIqF43JL
6979,1fDFHXcykq4iw8Gg7s5hG9
11058,67Hna13dNDkZvBpTXRIaOJ
1474,33QBQITif9997JUmuEi3KR
4228,0nyjSQaOraSpDDnadBJU49
6726,1gpe134VSNqCFAqCxN0e7g
6589,3tpr03iAT3ZMUdJBNMHptV
18126,7FJ7iyZL7OxHeNLCLn2H9l
14848,2TjNLyK7wvb3gr5c1vXcUS
14860,2PaETSKl3w3IdtLIbDnQXJ
8182,1fJFuvU2ldmeAm5nFIHcPP
10656,2qGihe72sYAOwt2w5EjtNp
16036,0M1A9wInEHilyWkh4I8tWo
6604,09IStsImFySgyp0pIQdqAc
6610,3Mz7i60GsWWLRyDeAIuCZA
12618,6ReNHPMnWhBqrCMHeCvPhH
12496,4g2ptqGnnzVU9E743Q3r1H
7524,09KVvb0849JV9TRFpTiY0l
15244,5QOEvQ6z99KqGKGxz1yk6B
8560,1y7agAufBsudgRXuq6Ekqb
11177,5WtfUKzXircvW8l5aaVZWT
9477,0tSFMKW57niXaWSyyIaY9o
13139,3P9lW9xTkSp72M8bUSBRVC
12749,4vW456zW9nTIjlPPiA1kBU
24944,7v8wKvNQQIxkugCFFjrkaO
11201,1xA6ciTZn37GIUv9mkuRpC
9251,25Lek2TM4yypBuC3hyVLMN
6875,3qpq58IwLwMtsZ667ch7BP
7795,4f3wgN1iUoNFsPX3uCQxB6
11877,1OvRxi9UEbK2zS6UG1VNQI
6375,23kJoeGdRmn1OG15XIlRRI
3996,6pxGh4VRJmkswOKKpmepbs
9388,3noZfezGQv7Y43rvoWyg4R
8855,0iUVV85Q1PAenDqkwfbycd
8590,2zjDsffctRXJyVLfaxnvWJ
3091,3FQrnheOyqkoJPVgS7ZjoH
8843,4E43YlwUlpYDJIxcMjt0S7
7941,77VqW84V88aKD8Bi8CzEsP
10424,1EeX34DSvJ1aJgoPQdfc4j
8456,3MxMLje6CKdVgCoA82eBgN
27338,3AtyzjespqpZEImoK1sb5N
12255,0hL7tvMKBLW30sige6ctu7
1513,68CGs1SYzsXs7OMHKWpw0w
7664,0RnCUYXa7jhgTXtiMXF2PQ
9629,1uNNClZWKH0Ss0cv5pVM1e
6360,2CY0YidYMPTBLFqKswNQug
7408,0yIBJr118iSEQz8L2SxWQj
3871,04RP9k9pGjxaaQL5uwhNLP
1132,57DldLQx7nHGaeb3cwBgMp
4383,49cP1TSysfYkF5UOKF6evN
12919,1oTHteQbmJw15rPxPVXUTv
5955,1BocvYKP6Khn2AXOLqNmUS
23128,2wRZom2rD6XFhTkv0uRlbl
12249,7h4xaTfQLT5LWBMGCiHWPY
6634,67bOItGZHSECTH9LffxpUm
3612,3JQBDjHpIH5UF5I98fKskP
10814,0g21KZ1XJuhwexWPLpuEt1
3213,1dIah1UaJi3n5pwOaOd5QV
10177,2t5xKumcLA9sHaeX3hERdO
3228,2v738AcSrqklWKhBpV5alf
7155,4YeZzfKYGy8f25pxC7IzlP
3618,45YmYHJG9AoFEg6X2xvmTV
3088,35SRuRfp5BvD1yArmXKNHO
8584,4RFZf8MdqN4oHGFXsFkYDj
4386,7asucfVh7xocyQ5b4ay1nR
6896,0WTCo2nNtSRCrGCiQuZO8d
12121,0QpaT9XONsybItcUX7zogF
15929,47l9ZNCnbLoLYST8Csmuz0
10281,6wNyg7Tbcwifx79bVmQvQP
8334,6Qq8lIoV6gHc77GSjacOHP
4401,5MfQgdHlFrSNMCbOJG7SwE
3868,3gdewACMIVMEWVbyb8O9sY
15405,3HPfcQxliHRPkDZPFHH0JE
5720,4MzII8fszi8KkFl1ryv07L
7947,5sALzGY80LqeXe1AcWWt0b
6104,0vt0KNu6SoecopUq9sp4vS
10296,0TRojooVyTAYS0O0vaNZGW
7798,7xzHtMtHi6sdimkYCfPvbw
8852,3UvB63cZSpGUL3LvAj03dI
6238,3rm2WrETcJxFjOawcfiG3h
4267,2nuA1esWzYEgnfQ4DpsSsm
10692,0KCSJzsQVxkloxoT7dyrqV
8060,2maR9zs9UfgQpB1hr9UjpS
14366,7d5ufSYehroRIgCXxJvcTM
1382,27YfBI6CZGZ8mY0PEGs39t
7024,5gFfoZxgMHgMiArpO4Balz
15024,6VNRBXV7lQz9VAHhsfYkrE
13699,1st5ppYJ8p8yvicelw94zx
7676,21RzyxY3EFaxVy6K4RqaU9
3993,5J4ZkQpzMUFojo1CtAZYpn
1391,2UM5jlU2iLXDEAtzIfa1m0
15140,2t0wwvR15fc3K1ey8OiOaN
16325,6fZgKfjI7TSVrjm3LPYnWB
6107,2ou8zc9CFiQ4BkQj95rAYu
12663,4aNbYoDOmasKeeYVyFg1o5
